time,"# warm-ups since codes cleared ()","Altitude (GPS) (feet)","Average speed (GPS) (mph)","Engine coolant temperature (℉)","Engine RPM (rpm)","Engine RPM x1000 (rpm)","Fuel economizer (based on fuel system status and throttle position) ()","Intake air temperature (℉)","Long term fuel % trim - Bank 1 (%)","Long term fuel % trim - Bank 2 (%)","OBD Module Voltage (V)","Oxygen sensor 2 Bank 2 Voltage (V)","Relative throttle position (%)","Short term fuel % trim - Bank 1 (%)","Speed (GPS) (mph)","Throttle position (%)","Timing advance (°)",Latitude,Longtitude,
20:57:46.182,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:57:46.485,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:57:46.877,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:57:47.249,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:57:47.586,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:57:47.955,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:57:48.323,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:57:48.646,,,,,,,,,,,13.9,,,,,,,33.74256360154094,-117.15659328960312,
20:57:48.948,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:57:49.238,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:57:49.628,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:57:49.905,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:57:50.256,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:57:50.642,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:57:51.016,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:57:51.314,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:57:51.610,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:57:51.963,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:57:52.221,,,,,,,,,,,13.9,,,,,,,33.74256360154094,-117.15659328960312,
20:57:52.582,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:57:52.908,,,,,,,,,,,13.9,,,,,,,33.74256360154094,-117.15659328960312,
20:57:53.219,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:57:53.562,,,,,,,,,,,13.9,,,,,,,33.74256360154094,-117.15659328960312,
20:57:53.926,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:57:54.257,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:57:54.618,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:57:54.944,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:57:55.261,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:57:55.506,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:57:55.782,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:57:56.145,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:57:56.398,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:57:56.715,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:57:57.039,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:57:57.378,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:57:57.738,,,,,,,,,,,13.9,,,,,,,33.74256360154094,-117.15659328960312,
20:57:58.050,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:57:58.315,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:57:58.592,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:57:58.896,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:57:59.282,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:57:59.641,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:57:59.945,,,,,,,,,,,13.9,,,,,,,33.74256360154094,-117.15659328960312,
20:58:00.278,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:00.628,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:00.998,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:01.398,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:01.684,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:02.015,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:02.320,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:02.688,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:02.982,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:03.303,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:03.615,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:03.826,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:04.160,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:04.535,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:04.826,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:05.208,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:05.549,,,,,,,,,,,13.9,,,,,,,33.74256360154094,-117.15659328960312,
20:58:05.818,,,,,,,,,,,13.9,,,,,,,33.74256360154094,-117.15659328960312,
20:58:06.167,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:06.505,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:06.796,,,,,,,,,,,13.9,,,,,,,33.74256360154094,-117.15659328960312,
20:58:07.081,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:07.419,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:07.776,,,,,,,,,,,13.9,,,,,,,33.74256360154094,-117.15659328960312,
20:58:08.109,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:08.452,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:08.821,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:09.115,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:09.336,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:09.666,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:10.023,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:10.239,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:10.553,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:10.845,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:11.174,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:11.470,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:11.802,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:12.193,,,,,,,,,,,13.9,,,,,,,33.74256360154094,-117.15659328960312,
20:58:12.507,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:12.809,,,,,,,,,,,13.9,,,,,,,33.74256360154094,-117.15659328960312,
20:58:13.165,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:13.443,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:13.815,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:14.082,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:14.378,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:14.669,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:14.953,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:15.255,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:15.570,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:15.938,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:16.315,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:16.697,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:16.987,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:17.285,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:17.508,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:17.882,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:18.255,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:18.582,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:18.962,,,,,,,,,,,13.9,,,,,,,33.74256360154094,-117.15659328960312,
20:58:19.267,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:19.607,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:19.922,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:20.224,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:20.568,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:20.859,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:21.178,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:21.520,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:21.803,,,,,,,,,,,13.9,,,,,,,33.74256360154094,-117.15659328960312,
20:58:22.159,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:22.456,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:22.801,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:23.162,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:23.507,,,,,,,,,,,13.9,,,,,,,33.74256360154094,-117.15659328960312,
20:58:23.815,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:24.115,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:24.490,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:24.838,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:25.109,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:25.455,,,,,,,,,,,13.9,,,,,,,33.74256360154094,-117.15659328960312,
20:58:25.782,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:26.052,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:26.426,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:26.704,,,,,,,,,,,13.9,,,,,,,33.74256360154094,-117.15659328960312,
20:58:27.004,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:27.325,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:27.682,,,,,,,,,,,13.9,,,,,,,33.74256360154094,-117.15659328960312,
20:58:28.053,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:28.382,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:28.670,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:28.991,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:29.304,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:29.610,,,,,,,,,,,13.9,,,,,,,33.74256360154094,-117.15659328960312,
20:58:29.986,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:30.362,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:30.652,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:30.984,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:31.378,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:31.683,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:32.055,,,,,,,,,,,13.9,,,,,,,33.74256360154094,-117.15659328960312,
20:58:32.359,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:32.686,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:33.027,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:33.339,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:33.693,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:34.034,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:34.349,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:34.705,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:35.040,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:35.398,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:35.711,,,,,,,,,,,13.9,,,,,,,33.74256360154094,-117.15659328960312,
20:58:36.015,,,,,,,,,,,13.9,,,,,,,33.74256360154094,-117.15659328960312,
20:58:36.387,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:36.731,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:37.035,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:37.318,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:37.610,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:37.983,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:38.336,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:38.703,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:39.066,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:39.393,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:39.752,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:40.056,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:40.382,,,,,,,,,,,13.9,,,,,,,33.74256360154094,-117.15659328960312,
20:58:40.727,,,,,,,,,,,13.9,,,,,,,33.74256360154094,-117.15659328960312,
20:58:41.103,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:41.426,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:41.743,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:42.082,,,,,,,,,,,13.9,,,,,,,33.74256360154094,-117.15659328960312,
20:58:42.349,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:42.672,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:42.954,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:43.332,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:43.709,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:43.991,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:44.282,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:44.576,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:44.908,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:45.215,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:45.465,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:45.749,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:46.110,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:46.444,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:46.785,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:47.161,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:47.457,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:47.732,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:48.063,,,,,,,,,,,13.9,,,,,,,33.74256360154094,-117.15659328960312,
20:58:48.366,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:48.656,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:49.022,,,,,,,,,,,13.9,,,,,,,33.74256360154094,-117.15659328960312,
20:58:49.393,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:49.682,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:49.947,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:50.267,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:50.636,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:51.017,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:51.285,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:51.627,,,,,,,,,,,13.9,,,,,,,33.74256360154094,-117.15659328960312,
20:58:51.965,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:52.353,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:52.727,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:53.054,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:53.382,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:53.704,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:54.049,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:54.394,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:54.680,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:55.067,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:55.349,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:55.721,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:56.003,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:56.354,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:56.677,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:57.007,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:57.360,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:57.687,,,,,,,,,,,13.9,,,,,,,33.74256360154094,-117.15659328960312,
20:58:57.954,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:58.295,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:58.679,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:58.983,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:59.337,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:58:59.705,,,,,,,,,,,13.9,,,,,,,33.74256360154094,-117.15659328960312,
20:59:00.083,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:59:00.361,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:59:00.701,,,,,,,,,,,13.9,,,,,,,33.74256360154094,-117.15659328960312,
20:59:01.056,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:59:01.434,,,,,,,,,,,13.9,,,,,,,33.74256360154094,-117.15659328960312,
20:59:01.713,,,,,,,,,,,13.9,,,,,,,33.74256360154094,-117.15659328960312,
20:59:02.079,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:59:02.348,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:59:02.634,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:59:02.922,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:59:03.257,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:59:03.582,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:59:03.887,,,,,,,,,,,13.9,,,,,,,33.74256360154094,-117.15659328960312,
20:59:04.272,,,,,,,,,,,13.9,,,,,,,33.74256360154094,-117.15659328960312,
20:59:04.652,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:59:04.982,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:59:05.353,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:59:05.649,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:59:05.984,,,,,,,,,,,13.9,,,,,,,33.74256360154094,-117.15659328960312,
20:59:06.359,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:59:06.735,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:59:07.037,,,,,,,,,,,13.9,,,,,,,33.74256360154094,-117.15659328960312,
20:59:07.337,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:59:07.599,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:59:07.860,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:59:08.234,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:59:08.540,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:59:08.869,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:59:09.235,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:59:09.570,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:59:09.915,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:59:10.216,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:59:10.530,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:59:10.844,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:59:11.188,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:59:11.522,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:59:11.807,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:59:12.110,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:59:12.492,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:59:12.863,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:59:13.226,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:59:13.582,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:59:13.932,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:59:14.252,,,,,,,,,,,13.9,,,,,,,33.74256360154094,-117.15659328960312,
20:59:14.497,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:59:14.859,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:59:15.209,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:59:15.580,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:59:15.878,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:59:16.230,,,,,,,,,,,13.9,,,,,,,33.74256360154094,-117.15659328960312,
20:59:16.499,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:59:16.798,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:59:17.113,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:59:17.371,,,,,,,,,,,13.9,,,,,,,33.74256360154094,-117.15659328960312,
20:59:17.672,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:59:17.970,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:59:18.230,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:59:18.633,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:59:18.898,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:59:19.197,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:59:19.524,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:59:19.860,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:59:20.164,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:59:20.522,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:59:20.808,,,,,,,,,,,13.9,,,,,,,33.74256360154094,-117.15659328960312,
20:59:21.122,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:59:21.481,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:59:21.826,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:59:22.163,,,,,,,,,,,13.9,,,,,,,33.74256360154094,-117.15659328960312,
20:59:22.546,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:59:22.815,,,,,,,,,,,13.9,,,,,,,33.74256360154094,-117.15659328960312,
20:59:23.103,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:59:23.428,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:59:23.815,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:59:24.149,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:59:24.525,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:59:24.899,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:59:25.148,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:59:25.453,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:59:25.765,,,,,,,,,,,13.9,,,,,,,33.74256360154094,-117.15659328960312,
20:59:26.055,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:59:26.389,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
20:59:26.702,,,,,,,,,,,14,,,,,,,33.74256360154094,-117.15659328960312,
